"Beer_ID","Beer Name","Style","ABV","IBU","Ounces","Brew_ID","Brewery Name","City","State"
546,"Jai Alai IPA","American IPA",0.075,70,12,142,"Cigar City Brewing Company","Tampa"," FL"
545,"Florida Cracker Belgian Wit","Witbier",0.05,18,12,142,"Cigar City Brewing Company","Tampa"," FL"
2347,"Hunny Do Wheat","American Pale Wheat Ale",0.048,18,12,143,"Third Street Brewhouse","Cold Spring"," MN"
1781,"Three Way Pale Ale","American Pale Ale (APA)",0.052,NA,12,143,"Third Street Brewhouse","Cold Spring"," MN"
1780,"Rise to the Top","Cream Ale",0.041,NA,12,143,"Third Street Brewhouse","Cold Spring"," MN"
1779,"Lost Trout Brown Ale","American Brown Ale",0.049,NA,12,143,"Third Street Brewhouse","Cold Spring"," MN"
2345,"Gansett Light","Light Lager",0.037,10,16,144,"Narragansett Brewing Company","Providence"," RI"
2224,"Bohemian Pils","American Pilsner",0.052,30,16,144,"Narragansett Brewing Company","Providence"," RI"
1775,"Autocrat Coffee Milk Stout","Milk / Sweet Stout",0.053,30,16,144,"Narragansett Brewing Company","Providence"," RI"
1291,"Narragansett Bohemian Pilsner","German Pilsener",0.086,35,16,144,"Narragansett Brewing Company","Providence"," RI"
1093,"Narragansett Summer Ale","American Pale Wheat Ale",0.042,24,12,144,"Narragansett Brewing Company","Providence"," RI"
580,"Narragansett Cream Ale","Cream Ale",0.05,22,16,144,"Narragansett Brewing Company","Providence"," RI"
403,"Narragansett Summer Ale","American Pale Wheat Ale",0.042,24,16,144,"Narragansett Brewing Company","Providence"," RI"
316,"Narragansett Porter","American Porter",0.07,22,16,144,"Narragansett Brewing Company","Providence"," RI"
315,"Narragansett Bock","Bock",0.065,32,16,144,"Narragansett Brewing Company","Providence"," RI"
314,"Narragansett Fest Lager","Märzen / Oktoberfest",0.055,15,16,144,"Narragansett Brewing Company","Providence"," RI"
2339,"Little Red Cap","Altbier",0.063,43,12,145,"Grimm Brothers Brewhouse","Loveland"," CO"
2338,"Shark Tracker Light lager","Light Lager",0.048,NA,12,146,"Cisco Brewers","Nantucket"," MA"
1365,"Pumple Drumkin","Pumpkin Ale",0.06,NA,12,146,"Cisco Brewers","Nantucket"," MA"
1094,"Grey Lady","Witbier",0.045,NA,12,146,"Cisco Brewers","Nantucket"," MA"
657,"Summer of Lager","Munich Helles Lager",0.062,NA,12,146,"Cisco Brewers","Nantucket"," MA"
656,"Indie Pale Ale","American IPA",0.065,NA,12,146,"Cisco Brewers","Nantucket"," MA"
359,"Sankaty Light Lager","Light Lager",0.038,NA,12,146,"Cisco Brewers","Nantucket"," MA"
56,"Whale's Tale Pale Ale","English Pale Ale",0.056,NA,12,146,"Cisco Brewers","Nantucket"," MA"
2337,"Charlie's Rye IPA","American IPA",0.06,NA,16,147,"Angry Minnow","Hayward"," WI"
2336,"New Cleveland Palesner","American Pilsner",0.05,NA,12,148,"Platform Beer Company","Cleveland"," OH"
2335,"Perpetual Darkness","Belgian Strong Dark Ale",0.092,72,12,149,"Odyssey Beerwerks","Arvada"," CO"
2334,"Clan Warrior","Scotch Ale / Wee Heavy",0.087,29,12,149,"Odyssey Beerwerks","Arvada"," CO"
2333,"Psycho Penguin Vanilla Porter","American Porter",0.054,36,12,149,"Odyssey Beerwerks","Arvada"," CO"
1721,"Heliocentric Hefeweizen","Hefeweizen",0.047,NA,12,149,"Odyssey Beerwerks","Arvada"," CO"
1720,"Ghose Drifter Pale Ale","American Pale Ale (APA)",0.051,NA,12,149,"Odyssey Beerwerks","Arvada"," CO"
1431,"Ghost Rider Pale Ale (2013)","American Pale Ale (APA)",0.051,NA,12,149,"Odyssey Beerwerks","Arvada"," CO"
1430,"Helios Hefeweizen (2013)","Hefeweizen",0.047,NA,12,149,"Odyssey Beerwerks","Arvada"," CO"
2332,"Deadeye Jack","American Porter",0.06,NA,12,150,"Lonerider Brewing Company","Raleigh"," NC"
2330,"Pistols at Dawn","American Stout",0.075,NA,16,150,"Lonerider Brewing Company","Raleigh"," NC"
2329,"Peacemaker Pale Ale","American Pale Ale (APA)",0.057,47,12,150,"Lonerider Brewing Company","Raleigh"," NC"
2327,"Shotgun Betty","Hefeweizen",0.058,11,12,150,"Lonerider Brewing Company","Raleigh"," NC"
2326,"Sweet Josie","American Brown Ale",0.061,30,12,150,"Lonerider Brewing Company","Raleigh"," NC"
2331,"Watershed IPA","American IPA",0.067,70,12,151,"Oakshire Brewing","Eugene"," OR"
1669,"Oakshire Amber Ale","American Amber / Red Ale",0.054,24,12,151,"Oakshire Brewing","Eugene"," OR"
1668,"Overcast Espresso Stout","American Stout",0.058,27,12,151,"Oakshire Brewing","Eugene"," OR"
999,"Watershed IPA (2013)","American IPA",0.067,70,12,151,"Oakshire Brewing","Eugene"," OR"
2322,"Fort Pitt Ale","American Amber / Red Ale",NA,NA,12,152,"Fort Pitt Brewing Company","Latrobe"," PA"
2321,"Turnrow Harvest Ale","American Blonde Ale",0.055,NA,12,153,"Tin Roof Brewing Company","Baton Rouge"," LA"
1755,"Juke Joint IPA","American IPA",0.07,60,12,153,"Tin Roof Brewing Company","Baton Rouge"," LA"
1754,"Parade Ground Coffee Porter","American Porter",0.07,35,12,153,"Tin Roof Brewing Company","Baton Rouge"," LA"
1428,"Tin Roof Watermelon Wheat","Fruit / Vegetable Beer",0.05,21,12,153,"Tin Roof Brewing Company","Baton Rouge"," LA"
529,"Tin Roof Blonde Ale","American Blonde Ale",0.045,18,12,153,"Tin Roof Brewing Company","Baton Rouge"," LA"
495,"Voodoo Bengal Pale Ale","American Pale Ale (APA)",0.055,37,12,153,"Tin Roof Brewing Company","Baton Rouge"," LA"
494,"Perfect Tin Amber","American Amber / Red Ale",0.045,28,12,153,"Tin Roof Brewing Company","Baton Rouge"," LA"
2319,"Knotty Blonde Ale","American Blonde Ale",0.04,18,12,154,"Three Creeks Brewing","Sisters"," OR"
2317,"Fivepine Chocolate Porter","American Porter",0.062,40,12,154,"Three Creeks Brewing","Sisters"," OR"
2316,"Hoodoo Voodoo IPA","American IPA",0.062,82,12,154,"Three Creeks Brewing","Sisters"," OR"
2318,"Ginja Ninja","Cider",0.06,NA,12,155,"2 Towns Ciderhouse","Corvallis"," OR"
2170,"Cherried Away","Cider",0.06,NA,12,155,"2 Towns Ciderhouse","Corvallis"," OR"
2169,"Rhubarbarian","Cider",0.06,NA,12,155,"2 Towns Ciderhouse","Corvallis"," OR"
1502,"BrightCider","Cider",0.06,NA,12,155,"2 Towns Ciderhouse","Corvallis"," OR"
2315,"Hopportunity Knocks IPA","American IPA",0.068,100,12,156,"Caldera Brewing Company","Ashland"," OR"
1808,"Pilot Rock Porter","American Porter",0.06,NA,12,156,"Caldera Brewing Company","Ashland"," OR"
1419,"Caldera Pale Ale","American Pale Ale (APA)",0.056,55,12,156,"Caldera Brewing Company","Ashland"," OR"
878,"Lawnmower Lager","American Adjunct Lager",0.039,16,12,156,"Caldera Brewing Company","Ashland"," OR"
794,"Ashland Amber Ale (2009)","American Amber / Red Ale",0.054,24,12,156,"Caldera Brewing Company","Ashland"," OR"
793,"Caldera IPA (2009)","American IPA",0.061,94,12,156,"Caldera Brewing Company","Ashland"," OR"
792,"Caldera IPA (2007)","American IPA",0.061,94,12,156,"Caldera Brewing Company","Ashland"," OR"
791,"Caldera Pale Ale (2010)","American Pale Ale (APA)",0.056,55,12,156,"Caldera Brewing Company","Ashland"," OR"
790,"Caldera Pale Ale (2009)","American Pale Ale (APA)",0.056,55,12,156,"Caldera Brewing Company","Ashland"," OR"
789,"Caldera Pale Ale (2005)","American Pale Ale (APA)",0.056,55,12,156,"Caldera Brewing Company","Ashland"," OR"
788,"Caldera Pale Ale (2007)","American Pale Ale (APA)",0.056,55,12,156,"Caldera Brewing Company","Ashland"," OR"
38,"Caldera Pale Ale (2011)","American Pale Ale (APA)",0.056,55,12,156,"Caldera Brewing Company","Ashland"," OR"
37,"Ashland Amber Ale","American Amber / Red Ale",0.054,24,12,156,"Caldera Brewing Company","Ashland"," OR"
36,"Caldera IPA","American IPA",0.061,94,12,156,"Caldera Brewing Company","Ashland"," OR"
2314,"Wild Trail Pale Ale","American Pale Ale (APA)",0.057,44,12,157,"Greenbrier Valley Brewing Company","Lewisburg"," WV"
2313,"Mothman Black IPA","American Black Ale",0.067,71,12,157,"Greenbrier Valley Brewing Company","Lewisburg"," WV"
2312,"Camelback","American IPA",0.061,60,12,158,"Phoenix Ale Brewery","Phoenix"," AZ"
2311,"Knotty Pine","American Pale Ale (APA)",0.054,NA,12,159,"Lumberyard Brewing Company","Flagstaff"," AZ"
1153,"Lumberyard Pilsner","American Pilsner",0.053,20,12,159,"Lumberyard Brewing Company","Flagstaff"," AZ"
355,"Lumberyard IPA","American IPA",0.061,NA,12,159,"Lumberyard Brewing Company","Flagstaff"," AZ"
125,"Lumberyard Red Ale","American Amber / Red Ale",0.058,NA,12,159,"Lumberyard Brewing Company","Flagstaff"," AZ"
2310,"PUNK'N","Pumpkin Ale",0.05,10,12,160,"Uinta Brewing Company","Salt Lake City"," UT"
2100,"Yard Sale Winter Lager","American Amber / Red Lager",0.04,22,12,160,"Uinta Brewing Company","Salt Lake City"," UT"
1925,"Trader Session IPA","American IPA",0.04,42,12,160,"Uinta Brewing Company","Salt Lake City"," UT"
1723,"Hop Nosh IPA","American IPA",0.073,83,12,160,"Uinta Brewing Company","Salt Lake City"," UT"
1212,"SUM'R","American Blonde Ale",0.04,17,12,160,"Uinta Brewing Company","Salt Lake City"," UT"
1097,"Organic Baba Black Lager","Schwarzbier",0.04,32,12,160,"Uinta Brewing Company","Salt Lake City"," UT"
1089,"Hop Notch IPA (2013)","American IPA",0.073,82,12,160,"Uinta Brewing Company","Salt Lake City"," UT"
1088,"Cutthroat Pale Ale","American Pale Ale (APA)",0.04,34,12,160,"Uinta Brewing Company","Salt Lake City"," UT"
974,"WYLD Extra Pale Ale","American Pale Ale (APA)",0.04,29,12,160,"Uinta Brewing Company","Salt Lake City"," UT"
2309,"Sunbru Kölsch","Kölsch",0.052,17,12,161,"Four Peaks Brewing Company","Tempe"," AZ"
1635,"Kilt Lifter Scottish-Style Ale","",0.06,21,12,161,"Four Peaks Brewing Company","Tempe"," AZ"
1616,"Pumpkin Porter","American Porter",0.051,NA,12,161,"Four Peaks Brewing Company","Tempe"," AZ"
1585,"Four Peaks Peach Ale","Fruit / Vegetable Beer",0.042,9,12,161,"Four Peaks Brewing Company","Tempe"," AZ"
358,"Hop Knot IPA","American IPA",0.067,47,12,161,"Four Peaks Brewing Company","Tempe"," AZ"
179,"Kilt Lifter Scottish-Style Ale (2009)","Scottish Ale",0.06,21,12,161,"Four Peaks Brewing Company","Tempe"," AZ"
178,"Sunbru Kölsch","Kölsch",0.052,NA,12,161,"Four Peaks Brewing Company","Tempe"," AZ"
2308,"River House","Saison / Farmhouse Ale",0.05,20,16,162,"Martin House Brewing Company","Fort Worth"," TX"
2268,"Pretzel Stout","American Stout",0.065,47,16,162,"Martin House Brewing Company","Fort Worth"," TX"
2197,"Rubberneck Red","American Amber / Red Ale",0.05,35,16,162,"Martin House Brewing Company","Fort Worth"," TX"
2120,"The Imperial Texan","American Double / Imperial IPA",0.08,NA,16,162,"Martin House Brewing Company","Fort Worth"," TX"
1234,"The Imperial Texan","American Double / Imperial IPA",0.08,NA,12,162,"Martin House Brewing Company","Fort Worth"," TX"
1233,"Day Break 4-Grain Breakfast Beer","Rye Beer",0.05,NA,16,162,"Martin House Brewing Company","Fort Worth"," TX"
1232,"River House Saison","Saison / Farmhouse Ale",0.05,NA,12,162,"Martin House Brewing Company","Fort Worth"," TX"
1231,"There Will Be Stout","American Stout",0.065,NA,12,162,"Martin House Brewing Company","Fort Worth"," TX"
2307,"Smooth Operator","Cream Ale",0.038,NA,16,163,"Right Brain Brewery","Traverse City"," MI"
2305,"Homefront IPA","American IPA",0.06,70,12,164,"Sly Fox Brewing Company","Phoenixville"," PA"
2304,"Sundown","Saison / Farmhouse Ale",0.071,36,12,165,"Round Guys Brewing","Lansdale"," PA"
2249,"Sanctified","Belgian Strong Pale Ale",0.099,NA,12,165,"Round Guys Brewing","Lansdale"," PA"
2053,"Fear of a Brett Planet","American Pale Ale (APA)",0.051,NA,12,165,"Round Guys Brewing","Lansdale"," PA"
1842,"Original Slacker Ale","English Brown Ale",0.056,40,12,165,"Round Guys Brewing","Lansdale"," PA"
1841,"Alpha Blackback","American Black Ale",0.072,NA,12,165,"Round Guys Brewing","Lansdale"," PA"
1782,"Kiss Off IPA","American IPA",0.063,NA,12,165,"Round Guys Brewing","Lansdale"," PA"
1552,"Dog Days Summer Ale","Kölsch",0.045,28,12,165,"Round Guys Brewing","Lansdale"," PA"
2303,"Beer Agent Re-Ignition","American Blonde Ale",0.053,22,16,166,"Great Crescent Brewery","Aurora"," IN"
1990,"Cherry Ale","Fruit / Vegetable Beer",0.057,18,16,166,"Great Crescent Brewery","Aurora"," IN"
1702,"Bourbon Barrel Aged Coconut Porter","American Porter",0.056,33,16,166,"Great Crescent Brewery","Aurora"," IN"
1701,"Great Crescent IPA","American IPA",0.062,60,16,166,"Great Crescent Brewery","Aurora"," IN"
1700,"Aurora Lager","Dortmunder / Export Lager",0.057,27,16,166,"Great Crescent Brewery","Aurora"," IN"
1699,"Great Crescent Blonde Ale","American Blonde Ale",0.053,22,16,166,"Great Crescent Brewery","Aurora"," IN"
1269,"Great Crescent Coconut Porter","American Porter",0.056,33,16,166,"Great Crescent Brewery","Aurora"," IN"
930,"Great Crescent Oktoberfest Lager","Märzen / Oktoberfest",0.057,25,16,166,"Great Crescent Brewery","Aurora"," IN"
649,"Great Crescent Brown Ale","American Brown Ale",0.045,36,16,166,"Great Crescent Brewery","Aurora"," IN"
639,"Cherry Ale (1)","Fruit / Vegetable Beer",0.057,18,16,166,"Great Crescent Brewery","Aurora"," IN"
626,"Aurora Lager (2011)","Dortmunder / Export Lager",0.057,27,16,166,"Great Crescent Brewery","Aurora"," IN"
615,"Frosted Fields Winter Wheat","American Dark Wheat Ale",0.06,25,16,166,"Great Crescent Brewery","Aurora"," IN"
478,"Great Crescent Belgian Style Wit","Witbier",0.051,13,16,166,"Great Crescent Brewery","Aurora"," IN"
455,"Bourbon's Barrel Stout","American Stout",0.075,65,16,166,"Great Crescent Brewery","Aurora"," IN"
442,"Great Crescent Stout","English Stout",0.08,66,16,166,"Great Crescent Brewery","Aurora"," IN"
441,"Great Crescent Coconut Porter (2012)","American Porter",0.056,33,16,166,"Great Crescent Brewery","Aurora"," IN"
440,"Great Crescent Dark Lager","Euro Dark Lager",0.057,23,16,166,"Great Crescent Brewery","Aurora"," IN"
439,"Great Crescent Mild Ale","English Dark Mild Ale",0.042,26,16,166,"Great Crescent Brewery","Aurora"," IN"
436,"Great Crescent IPA (2011)","American IPA",0.062,60,16,166,"Great Crescent Brewery","Aurora"," IN"
389,"Great Crescent Blonde Ale (2011)","American Blonde Ale",0.053,22,16,166,"Great Crescent Brewery","Aurora"," IN"
2302,"Pinner Throwback IPA","American IPA",0.049,35,12,167,"Oskar Blues Brewery","Longmont"," CO"
1883,"Centennial State Pale Ale","American Pale Ale (APA)",0.052,NA,19.2,167,"Oskar Blues Brewery","Longmont"," CO"
1859,"Old Chub NITRO","Scotch Ale / Wee Heavy",0.08,NA,16,167,"Oskar Blues Brewery","Longmont"," CO"
1796,"The CROWLER™","",NA,NA,32,167,"Oskar Blues Brewery","Longmont"," CO"
1790,"CAN'D AID Foundation","",NA,NA,12,167,"Oskar Blues Brewery","Longmont"," CO"
1752,"Icey.P.A.","American IPA",NA,NA,16,167,"Oskar Blues Brewery","Longmont"," CO"
1751,"One Nut Brown","English Brown Ale",0.05,NA,12,167,"Oskar Blues Brewery","Longmont"," CO"
1750,"Birth IPA","American IPA",NA,NA,12,167,"Oskar Blues Brewery","Longmont"," CO"
1444,"Dale's Pale Ale","American Pale Ale (APA)",0.065,65,12,167,"Oskar Blues Brewery","Longmont"," CO"
1252,"Dale's Pale Ale","American Pale Ale (APA)",0.065,65,12,167,"Oskar Blues Brewery","Longmont"," CO"
1167,"Mama's Little Yella Pils","Czech Pilsener",0.053,35,19.2,167,"Oskar Blues Brewery","Longmont"," CO"
993,"oSKAr the G'Rauch","American IPA",0.085,NA,19.2,167,"Oskar Blues Brewery","Longmont"," CO"
992,"oSKAr the G'Rauch","American IPA",0.085,NA,16,167,"Oskar Blues Brewery","Longmont"," CO"
955,"Dale's Pale Ale","American Pale Ale (APA)",0.065,65,19.2,167,"Oskar Blues Brewery","Longmont"," CO"
933,"The Deuce","American Brown Ale",0.07,NA,16,167,"Oskar Blues Brewery","Longmont"," CO"
892,"Dale's Pale Ale (10 Year Anniversary)","American Pale Ale (APA)",0.065,65,12,167,"Oskar Blues Brewery","Longmont"," CO"
828,"Dale's Pale Ale (2012)","American Pale Ale (APA)",0.065,65,12,167,"Oskar Blues Brewery","Longmont"," CO"
806,"Gordon Imperial Red (2010)","American Double / Imperial IPA",0.087,85,12,167,"Oskar Blues Brewery","Longmont"," CO"
755,"Dale's Pale Ale (2011)","American Pale Ale (APA)",0.065,65,12,167,"Oskar Blues Brewery","Longmont"," CO"
754,"Dale's Pale Ale (2010)","American Pale Ale (APA)",0.065,65,12,167,"Oskar Blues Brewery","Longmont"," CO"
726,"G'KNIGHT (16 oz.)","American Double / Imperial IPA",0.087,85,16,167,"Oskar Blues Brewery","Longmont"," CO"
720,"15th Anniversary Abbey Ale (2012)","Belgian Dark Ale",0.09,NA,16,167,"Oskar Blues Brewery","Longmont"," CO"
661,"Chaka","Belgian Strong Pale Ale",0.08,NA,16,167,"Oskar Blues Brewery","Longmont"," CO"
585,"HGH (Home Grown Hops): Part Duh","American Strong Ale",0.08,70,12,167,"Oskar Blues Brewery","Longmont"," CO"
565,"Deviant Dale's IPA","American Double / Imperial IPA",0.08,NA,16,167,"Oskar Blues Brewery","Longmont"," CO"
391,"One Hit Wonder","American Double / Imperial IPA",0.09,60,12,167,"Oskar Blues Brewery","Longmont"," CO"
388,"G'KNIGHT (12 oz.)","American Double / Imperial IPA",0.087,85,12,167,"Oskar Blues Brewery","Longmont"," CO"
8,"Ten Fidy Imperial Stout","Russian Imperial Stout",0.099,98,12,167,"Oskar Blues Brewery","Longmont"," CO"
7,"Mama's Little Yella Pils","Czech Pilsener",0.053,35,12,167,"Oskar Blues Brewery","Longmont"," CO"
6,"GUBNA Imperial IPA","American Double / Imperial IPA",0.099,100,12,167,"Oskar Blues Brewery","Longmont"," CO"
5,"Old Chub","Scottish Ale",0.08,35,12,167,"Oskar Blues Brewery","Longmont"," CO"
4,"Gordon Ale (2009)","American Double / Imperial IPA",0.087,85,12,167,"Oskar Blues Brewery","Longmont"," CO"
1,"Dale's Pale Ale","American Pale Ale (APA)",0.065,65,12,167,"Oskar Blues Brewery","Longmont"," CO"
2300,"1492","American Pale Ale (APA)",0.065,NA,12,168,"Boxcar Brewing Company","West Chester"," PA"
2299,"Mango Ginger","American IPA",0.058,NA,12,168,"Boxcar Brewing Company","West Chester"," PA"
2298,"Passenger","English Dark Mild Ale",0.047,NA,12,168,"Boxcar Brewing Company","West Chester"," PA"
2295,"The Golden One","American Pilsner",0.063,21,12,169,"High Hops Brewery","Windsor"," CO"
2294,"The Power of Zeus","American Pale Ale (APA)",0.07,68,12,169,"High Hops Brewery","Windsor"," CO"
2293,"Aviator Raspberry Blonde","American Blonde Ale",0.049,25,12,170,"Crooked Fence Brewing Company","Garden City"," ID"
1105,"3 Picket Porter","American Porter",0.055,NA,12,170,"Crooked Fence Brewing Company","Garden City"," ID"
1104,"Rusty Nail Pale Ale","American Pale Ale (APA)",0.056,NA,12,170,"Crooked Fence Brewing Company","Garden City"," ID"
2292,"Little Sister India Style Session Ale","American IPA",0.043,60,12,171,"Everybody's Brewing","White Salmon"," WA"
1504,"Country Boy IPA","American IPA",0.062,80,12,171,"Everybody's Brewing","White Salmon"," WA"
2291,"Blood Orange Gose","Gose",0.042,NA,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
1818,"Keebarlin' Pale Ale","American Pale Ale (APA)",0.042,NA,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
1738,"the Kimmie, the Yink and the Holy Gose","Gose",0.048,NA,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
1563,"Fall Hornin'","Pumpkin Ale",0.06,NA,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
1520,"Barney Flats Oatmeal Stout","Oatmeal Stout",0.057,13,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
1350,"Summer Solstice","Cream Ale",0.056,4,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
1327,"Hop Ottin' IPA","American IPA",0.07,80,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
1326,"Boont Amber Ale","American Amber / Red Ale",0.058,15,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
1221,"Barney Flats Oatmeal Stout","Oatmeal Stout",0.057,13,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
1217,"El Steinber Dark Lager","Vienna Lager",0.055,25,16,172,"Anderson Valley Brewing Company","Boonville"," CA"
811,"Boont Amber Ale (2010)","American Amber / Red Ale",0.058,15,12,172,"Anderson Valley Brewing Company","Boonville"," CA"
